event_id,event_time,user_id,session_id,event_type,product_id,category,brand,price,device,traffic_source,country
44906,2025-03-22 16:10:42,5851,S102758,view,532096,home.kitchen,Pigeon,19415.52,desktop,organic,USA
44907,2025-03-22 16:12:51,5851,S102758,view,642787,beauty.fragrance,Engage,818.04,desktop,organic,USA
44908,2025-03-22 16:18:20,5851,S102758,view,723797,home.kitchen,Prestige,11607.48,desktop,organic,USA
44909,2025-03-22 16:23:00,11434,S116679,checkout,119079,beauty.fragrance,Yardley,1594.4,mobile,organic,Brazil
44910,2025-03-22 16:34:00,8794,S106729,view,423359,home.furniture,Ikea,77432.89,mobile,social,USA
44911,2025-03-22 16:36:00,9817,S101254,view,227042,fashion.womens_clothing,H&M,6199.81,mobile,organic,UK
44912,2025-03-22 16:36:25,8794,S106729,view,534350,fashion.shoes,Adidas,12993.84,mobile,social,USA
44913,2025-03-22 16:37:00,230,S113245,view,211826,home.kitchen,Prestige,12873.23,mobile,email,Brazil
44914,2025-03-22 16:37:50,8794,S106729,view,854742,home.furniture,Nilkamal,67508.15,mobile,social,USA
44915,2025-03-22 16:45:00,9805,S114926,view,524229,home.kitchen,Havells,11938.1,mobile,direct,UK
44916,2025-03-22 16:46:56,9805,S114926,view,757409,home.furniture,Wakefit,38830.84,mobile,direct,UK
44917,2025-03-22 16:50:00,8178,S116693,view,165772,electronics.audio,Sennheiser,9186.7,mobile,paid_search,Brazil
44918,2025-03-22 16:52:00,5903,S114531,view,750044,electronics.audio,JBL,15942.68,mobile,email,Brazil
44919,2025-03-22 16:54:47,5903,S114531,view,769836,beauty.fragrance,Engage,4868.15,mobile,email,Brazil
44920,2025-03-22 16:56:00,1130,S108782,view,826093,electronics.smartphone,OnePlus,86395.71,mobile,organic,India
44921,2025-03-22 17:00:00,1857,S103042,view,258223,beauty.fragrance,BellaVita,5970.38,desktop,organic,Brazil
44922,2025-03-22 17:01:00,6630,S101791,view,654844,toys.games,Lego,10417.62,mobile,social,Brazil
44923,2025-03-22 17:04:00,1130,S108782,add_to_cart,826093,electronics.smartphone,OnePlus,86395.71,mobile,organic,India
44924,2025-03-22 17:08:00,5746,S101764,view,316804,fashion.mens_clothing,Zara,7456.27,desktop,organic,Brazil
44925,2025-03-22 17:11:00,1024,S102164,view,986755,home.kitchen,Pigeon,6780.89,mobile,organic,India
44926,2025-03-22 17:12:27,1024,S102164,view,173416,home.furniture,Ikea,45444.59,mobile,organic,India
44927,2025-03-22 17:13:36,1024,S102164,view,214089,fashion.mens_clothing,H&M,2424.15,mobile,organic,India
44928,2025-03-22 17:18:00,5746,S101764,add_to_cart,316804,fashion.mens_clothing,Zara,7456.27,desktop,organic,Brazil
44929,2025-03-22 17:30:00,8421,S116733,view,158927,sports.fitness,Yonex,14133.79,desktop,direct,Brazil
44930,2025-03-22 17:31:16,8421,S116733,view,891165,electronics.laptop,Lenovo,74077.8,desktop,direct,Brazil
44931,2025-03-22 17:36:00,8544,S108966,view,836205,beauty.fragrance,WildStone,2275.75,desktop,email,India
44932,2025-03-22 17:37:43,8544,S108966,view,979292,electronics.audio,Boat,22497.33,desktop,email,India
44933,2025-03-22 17:39:00,8544,S108966,add_to_cart,979292,electronics.audio,Boat,22497.33,desktop,email,India
44934,2025-03-22 17:40:00,8421,S116733,add_to_cart,891165,electronics.laptop,Lenovo,74077.8,desktop,direct,Brazil
44935,2025-03-22 17:48:00,1078,S112885,view,843008,sports.fitness,Decathlon,18482.38,desktop,organic,Germany
44936,2025-03-22 17:50:00,5483,S106291,view,709696,fashion.shoes,Nike,2908.96,desktop,paid_search,USA
44937,2025-03-22 17:50:00,8544,S108966,checkout,979292,electronics.audio,Boat,22497.33,desktop,email,India
44938,2025-03-22 17:52:00,3288,S103135,view,575748,fashion.mens_clothing,Adidas,5375.89,desktop,direct,USA
44939,2025-03-22 17:52:15,5483,S106291,view,168796,beauty.fragrance,BellaVita,2575.82,desktop,paid_search,USA
44940,2025-03-22 17:53:39,3288,S103135,view,729168,beauty.skincare,Loreal,1219.86,desktop,direct,USA
44941,2025-03-22 17:55:00,8544,S108966,purchase,979292,electronics.audio,Boat,22497.33,desktop,email,India
44942,2025-03-22 17:55:14,5483,S106291,view,437503,beauty.fragrance,Engage,2210.93,desktop,paid_search,USA
44943,2025-03-22 17:56:00,3288,S103135,add_to_cart,729168,beauty.skincare,Loreal,1219.86,desktop,direct,USA
44944,2025-03-22 17:56:00,1078,S112885,add_to_cart,843008,sports.fitness,Decathlon,18482.38,desktop,organic,Germany
44945,2025-03-22 17:57:08,5483,S106291,view,784110,beauty.fragrance,Fogg,2842.45,desktop,paid_search,USA
44946,2025-03-22 17:58:39,5483,S106291,view,931703,electronics.smartphone,OnePlus,55974.91,desktop,paid_search,USA
44947,2025-03-22 17:59:20,5483,S106291,view,912888,electronics.smartphone,Apple,75942.35,desktop,paid_search,USA
44948,2025-03-22 18:00:00,474,S116720,view,189498,toys.games,Funskool,539.7,mobile,social,Germany
44949,2025-03-22 18:04:00,3746,S101347,view,193504,toys.games,HotWheels,8164.36,mobile,paid_search,USA
44950,2025-03-22 18:04:00,3288,S103135,checkout,729168,beauty.skincare,Loreal,1219.86,desktop,direct,USA
44951,2025-03-22 18:05:00,3288,S103135,purchase,729168,beauty.skincare,Loreal,1219.86,desktop,direct,USA
44952,2025-03-22 18:06:40,3746,S101347,view,370942,home.kitchen,Prestige,13196.56,mobile,paid_search,USA
44953,2025-03-22 18:08:14,3746,S101347,view,364884,sports.fitness,Cosco,17980.89,mobile,paid_search,USA
44954,2025-03-22 18:09:00,474,S116720,add_to_cart,189498,toys.games,Funskool,539.7,mobile,social,Germany
44955,2025-03-22 18:09:33,3746,S101347,view,427506,home.kitchen,Prestige,29914.27,mobile,paid_search,USA
44956,2025-03-22 18:11:52,3746,S101347,view,507693,toys.games,HotWheels,6354.34,mobile,paid_search,USA
44957,2025-03-22 18:12:00,1078,S112885,checkout,843008,sports.fitness,Decathlon,18482.38,desktop,organic,Germany
44958,2025-03-22 18:12:35,3746,S101347,view,180230,electronics.smartphone,Apple,54121.82,mobile,paid_search,USA
44959,2025-03-22 18:19:00,4964,S106700,view,365508,beauty.fragrance,WildStone,3660.7,mobile,direct,Brazil
44960,2025-03-22 18:20:53,4964,S106700,view,952872,electronics.laptop,Acer,81130.67,mobile,direct,Brazil
44961,2025-03-22 18:24:00,474,S116720,checkout,189498,toys.games,Funskool,539.7,mobile,social,Germany
44962,2025-03-22 18:27:00,9772,S101512,view,608573,electronics.laptop,HP,138111.59,mobile,organic,India
44963,2025-03-22 18:27:00,5914,S116726,view,251854,beauty.skincare,Cetaphil,3203.82,desktop,paid_search,USA
44964,2025-03-22 18:29:00,9772,S101512,add_to_cart,608573,electronics.laptop,HP,138111.59,mobile,organic,India
44965,2025-03-22 18:29:01,5914,S116726,view,730698,electronics.audio,Sony,10678.85,desktop,paid_search,USA
44966,2025-03-22 18:29:15,5914,S116726,view,748432,home.furniture,Pepperfry,45501.16,desktop,paid_search,USA
44967,2025-03-22 18:30:00,6625,S105199,view,728347,toys.games,HotWheels,7142.29,tablet,paid_search,Brazil
44968,2025-03-22 18:31:58,5914,S116726,view,990803,electronics.smartphone,Apple,77825.89,desktop,paid_search,USA
44969,2025-03-22 18:32:39,6625,S105199,view,869408,fashion.shoes,Skechers,3326.34,tablet,paid_search,Brazil
44970,2025-03-22 18:35:34,6625,S105199,view,604303,electronics.laptop,Asus,27560.64,tablet,paid_search,Brazil
44971,2025-03-22 18:54:00,9957,S108332,view,316461,home.kitchen,Philips,21561.03,mobile,organic,UK
44972,2025-03-22 18:55:00,3992,S102329,view,516574,beauty.fragrance,Fogg,557.11,mobile,social,Brazil
44973,2025-03-22 18:56:07,9957,S108332,view,754469,fashion.womens_clothing,Forever21,1650.05,mobile,organic,UK
44974,2025-03-22 19:08:00,11711,S101726,view,571779,sports.fitness,Yonex,15174.29,tablet,organic,Brazil
44975,2025-03-22 19:08:40,11711,S101726,view,137453,electronics.audio,Sony,20967.44,tablet,organic,Brazil
44976,2025-03-22 19:08:48,11711,S101726,view,311263,fashion.womens_clothing,H&M,7974.77,tablet,organic,Brazil
44977,2025-03-22 19:11:24,11711,S101726,view,551131,beauty.skincare,Loreal,2415.71,tablet,organic,Brazil
44978,2025-03-22 19:14:00,11711,S101726,add_to_cart,137453,electronics.audio,Sony,20967.44,tablet,organic,Brazil
44979,2025-03-22 19:14:00,9366,S109424,view,349199,beauty.fragrance,Fogg,997.14,mobile,organic,India
44980,2025-03-22 19:14:26,9366,S109424,view,235008,electronics.smartphone,Samsung,89745.71,mobile,organic,India
44981,2025-03-22 19:15:00,4372,S106573,view,680026,home.furniture,Ikea,10175.02,desktop,paid_search,USA
44982,2025-03-22 19:15:33,9366,S109424,view,235998,electronics.laptop,Asus,109877.28,mobile,organic,India
44983,2025-03-22 19:17:52,9366,S109424,view,812183,sports.fitness,Nike,15102.76,mobile,organic,India
44984,2025-03-22 19:18:00,8424,S113059,view,425750,beauty.fragrance,BellaVita,760.66,mobile,paid_search,UK
44985,2025-03-22 19:18:38,9366,S109424,view,959568,electronics.audio,Boat,6214.86,mobile,organic,India
44986,2025-03-22 19:19:04,8424,S113059,view,298778,electronics.smartphone,Realme,62619.14,mobile,paid_search,UK
44987,2025-03-22 19:21:38,8424,S113059,view,618392,electronics.laptop,Asus,114650.24,mobile,paid_search,UK
44988,2025-03-22 19:21:55,9366,S109424,view,236599,electronics.laptop,Lenovo,146277.52,mobile,organic,India
44989,2025-03-22 19:22:00,2409,S104424,view,294090,beauty.skincare,Plum,718.37,desktop,organic,India
44990,2025-03-22 19:23:44,2409,S104424,view,454774,electronics.smartphone,Xiaomi,37300.73,desktop,organic,India
44991,2025-03-22 19:24:44,2409,S104424,view,397029,fashion.mens_clothing,Adidas,4690.1,desktop,organic,India
44992,2025-03-22 19:25:00,8471,S116737,view,369626,beauty.fragrance,Engage,3258.17,mobile,paid_search,India
44993,2025-03-22 19:25:39,8471,S116737,view,249488,home.kitchen,Havells,28395.36,mobile,paid_search,India
44994,2025-03-22 19:26:00,9366,S109424,add_to_cart,235998,electronics.laptop,Asus,109877.28,mobile,organic,India
44995,2025-03-22 19:28:14,8471,S116737,view,818419,beauty.skincare,Loreal,2309.13,mobile,paid_search,India
44996,2025-03-22 19:29:00,117,S109350,view,395722,beauty.skincare,Nivea,3737.39,mobile,direct,Brazil
44997,2025-03-22 19:29:38,117,S109350,view,473736,electronics.smartphone,Samsung,31195.22,mobile,direct,Brazil
44998,2025-03-22 19:31:00,11711,S101726,checkout,137453,electronics.audio,Sony,20967.44,tablet,organic,Brazil
44999,2025-03-22 19:32:42,8471,S116737,view,693883,sports.fitness,Cosco,13553.54,mobile,paid_search,India
45000,2025-03-22 19:35:00,1356,S101004,view,243943,fashion.shoes,Reebok,1272.83,mobile,direct,India
45001,2025-03-22 19:38:00,1356,S101004,add_to_cart,243943,fashion.shoes,Reebok,1272.83,mobile,direct,India
45002,2025-03-22 19:43:00,11711,S101726,purchase,137453,electronics.audio,Sony,20967.44,tablet,organic,Brazil
45003,2025-03-22 20:00:00,10525,S112647,view,269441,electronics.smartphone,Samsung,75633.43,mobile,direct,India
45004,2025-03-22 20:01:00,9202,S107941,view,633891,home.furniture,UrbanLadder,7341.98,mobile,social,India
45005,2025-03-22 20:01:58,9202,S107941,view,603680,fashion.shoes,Puma,14519.14,mobile,social,India
45006,2025-03-22 20:02:56,9202,S107941,view,193178,fashion.womens_clothing,Zara,6559.67,mobile,social,India
45007,2025-03-22 20:03:30,9202,S107941,view,281054,home.furniture,Nilkamal,65638.23,mobile,social,India
45008,2025-03-22 20:04:57,9202,S107941,view,886226,beauty.skincare,Mamaearth,4173.16,mobile,social,India
45009,2025-03-22 20:17:00,8996,S111397,view,895845,beauty.fragrance,Yardley,4857.09,mobile,paid_search,USA
45010,2025-03-22 20:17:45,8996,S111397,view,312127,fashion.mens_clothing,Adidas,5988.42,mobile,paid_search,USA
45011,2025-03-22 20:18:00,8996,S111397,view,677637,fashion.womens_clothing,Mango,4128.77,mobile,paid_search,USA
45012,2025-03-22 20:23:00,3732,S106592,view,951045,home.kitchen,Havells,11689.32,mobile,paid_search,India
45013,2025-03-22 20:24:34,3732,S106592,view,183446,beauty.skincare,Loreal,1082.74,mobile,paid_search,India
45014,2025-03-22 20:26:00,9118,S114570,view,839175,home.furniture,UrbanLadder,4376.68,mobile,social,India
45015,2025-03-22 20:28:21,9118,S114570,view,464142,fashion.shoes,Skechers,8449.27,mobile,social,India
45016,2025-03-22 20:30:00,4318,S116544,view,984139,sports.fitness,Cosco,5175.8,tablet,email,Germany
45017,2025-03-22 20:31:32,9118,S114570,view,109610,electronics.laptop,Asus,96342.85,mobile,social,India
45018,2025-03-22 20:34:00,4318,S116544,add_to_cart,984139,sports.fitness,Cosco,5175.8,tablet,email,Germany
45019,2025-03-22 20:37:00,10683,S108435,view,862132,fashion.shoes,Puma,1486.3,mobile,direct,India
45020,2025-03-22 20:38:23,10683,S108435,view,188799,electronics.audio,Sennheiser,20663.9,mobile,direct,India
45021,2025-03-22 20:39:08,10683,S108435,view,863958,electronics.smartphone,Realme,63587.06,mobile,direct,India
45022,2025-03-22 20:43:00,526,S108361,view,776996,home.furniture,Ikea,33189.93,mobile,organic,UK
45023,2025-03-22 20:43:00,4318,S116544,checkout,984139,sports.fitness,Cosco,5175.8,tablet,email,Germany
45024,2025-03-22 20:44:00,10717,S103668,view,697856,electronics.smartphone,Xiaomi,51994.07,mobile,direct,Brazil
45025,2025-03-22 20:44:32,10717,S103668,view,389034,electronics.smartphone,Samsung,29837.27,mobile,direct,Brazil
45026,2025-03-22 20:46:56,10717,S103668,view,168491,fashion.shoes,Adidas,8198.23,mobile,direct,Brazil
45027,2025-03-22 20:47:00,21,S103758,view,367812,fashion.shoes,Adidas,11320.18,mobile,email,India
45028,2025-03-22 20:48:00,2959,S109354,view,115091,electronics.audio,Sennheiser,20033.12,mobile,organic,Brazil
45029,2025-03-22 20:48:21,2959,S109354,view,412561,fashion.womens_clothing,H&M,2769.5,mobile,organic,Brazil
45030,2025-03-22 20:48:31,21,S103758,view,962434,fashion.shoes,Reebok,10157.45,mobile,email,India
45031,2025-03-22 20:48:56,21,S103758,view,982025,fashion.mens_clothing,H&M,5858.03,mobile,email,India
45032,2025-03-22 20:48:58,21,S103758,view,343707,fashion.mens_clothing,H&M,6045.77,mobile,email,India
45033,2025-03-22 20:50:00,526,S108361,add_to_cart,776996,home.furniture,Ikea,33189.93,mobile,organic,UK
45034,2025-03-22 20:50:48,21,S103758,view,573530,home.furniture,Wakefit,39397.96,mobile,email,India
45035,2025-03-22 20:53:54,2959,S109354,view,118050,home.furniture,Nilkamal,63036.06,mobile,organic,Brazil
45036,2025-03-22 20:55:00,8112,S101693,view,596876,electronics.audio,Sony,21218.5,mobile,email,UK
45037,2025-03-22 20:55:12,2959,S109354,view,987040,fashion.mens_clothing,H&M,7228.24,mobile,organic,Brazil
45038,2025-03-22 20:55:33,2959,S109354,view,377602,fashion.mens_clothing,Puma,5667.06,mobile,organic,Brazil
45039,2025-03-22 20:57:00,2959,S109354,add_to_cart,987040,fashion.mens_clothing,H&M,7228.24,mobile,organic,Brazil
45040,2025-03-22 20:58:00,5341,S111823,view,269716,fashion.womens_clothing,Levis,3607.35,mobile,email,India
45041,2025-03-22 21:00:00,4981,S109833,view,611302,electronics.audio,Sennheiser,999.22,mobile,direct,India
45042,2025-03-22 21:01:00,2333,S114463,view,634909,beauty.skincare,Cetaphil,4595.83,mobile,direct,UK
45043,2025-03-22 21:10:00,10752,S108307,view,154187,fashion.mens_clothing,Nike,6249.35,mobile,direct,UK
45044,2025-03-22 21:12:59,10752,S108307,view,777327,home.furniture,Nilkamal,71361.11,mobile,direct,UK
45045,2025-03-22 21:13:27,10752,S108307,view,588903,sports.fitness,Cosco,6578.13,mobile,direct,UK
45046,2025-03-22 21:13:36,10752,S108307,view,405111,home.furniture,UrbanLadder,13938.14,mobile,direct,UK
45047,2025-03-22 21:22:00,5142,S100387,view,933245,fashion.shoes,Puma,14160.49,mobile,paid_search,UK
45048,2025-03-22 21:26:00,8333,S111375,view,761315,home.furniture,Pepperfry,65132.42,mobile,organic,UK
45049,2025-03-22 21:26:53,8333,S111375,view,790274,fashion.shoes,Adidas,6184.56,mobile,organic,UK
45050,2025-03-22 21:50:00,7011,S115513,view,627517,beauty.fragrance,BellaVita,1614.41,mobile,social,India
45051,2025-03-22 21:52:44,7011,S115513,view,856964,toys.games,Hasbro,8132.93,mobile,social,India
45052,2025-03-22 21:58:00,9692,S100494,view,466380,fashion.womens_clothing,Zara,4537.68,mobile,organic,Germany
45053,2025-03-22 22:01:00,7011,S115513,add_to_cart,627517,beauty.fragrance,BellaVita,1614.41,mobile,social,India
45054,2025-03-22 22:24:00,11994,S110479,view,812765,beauty.skincare,Cetaphil,3943.37,mobile,paid_search,India
45055,2025-03-22 22:26:22,11994,S110479,view,231273,electronics.audio,JBL,15153.82,mobile,paid_search,India
45056,2025-03-22 22:26:40,11994,S110479,view,846747,sports.fitness,Adidas,10946.62,mobile,paid_search,India
45057,2025-03-22 22:42:00,1099,S111534,view,200987,electronics.smartphone,Samsung,62885.46,mobile,direct,India
45058,2025-03-22 22:42:00,7626,S113210,view,893473,electronics.laptop,Acer,38224.01,desktop,direct,India
45059,2025-03-22 22:44:15,7626,S113210,view,980563,fashion.mens_clothing,Zara,4136.2,desktop,direct,India
45060,2025-03-22 22:50:00,2016,S108906,view,759461,home.kitchen,Philips,7008.7,desktop,direct,India
45061,2025-03-22 22:54:00,7624,S115141,view,560337,fashion.mens_clothing,Adidas,5737.5,desktop,organic,India
45062,2025-03-22 23:00:00,3611,S104602,view,138464,electronics.audio,Boat,14655.84,desktop,social,USA
45063,2025-03-22 23:06:00,11723,S103368,view,964591,sports.fitness,Decathlon,11208.84,mobile,paid_search,India
45064,2025-03-22 23:06:00,2016,S108906,add_to_cart,759461,home.kitchen,Philips,7008.7,desktop,direct,India
45065,2025-03-22 23:07:09,11723,S103368,view,824265,electronics.smartphone,Apple,35468.37,mobile,paid_search,India
45066,2025-03-22 23:09:38,11723,S103368,view,144993,electronics.smartphone,Apple,61850.76,mobile,paid_search,India
45067,2025-03-22 23:10:00,5276,S112688,view,253215,electronics.audio,Noise,20766.02,mobile,paid_search,Brazil
45068,2025-03-22 23:10:06,11723,S103368,view,819315,fashion.womens_clothing,Zara,2231.9,mobile,paid_search,India
45069,2025-03-22 23:10:49,5276,S112688,view,102216,sports.fitness,Nike,17676.25,mobile,paid_search,Brazil
45070,2025-03-22 23:14:14,5276,S112688,view,471362,sports.fitness,Cosco,22236.08,mobile,paid_search,Brazil
45071,2025-03-22 23:18:00,732,S104629,view,420970,fashion.womens_clothing,Mango,2237.55,desktop,direct,USA
45072,2025-03-22 23:19:46,732,S104629,view,520264,toys.games,Hasbro,10221.81,desktop,direct,USA
45073,2025-03-22 23:29:00,4316,S101278,view,483229,beauty.fragrance,WildStone,5920.25,mobile,organic,Brazil
45074,2025-03-22 23:34:00,1932,S108333,view,752075,electronics.smartphone,Apple,25886.94,tablet,social,Brazil
45075,2025-03-22 23:35:00,2076,S114497,view,589618,home.kitchen,Pigeon,3937.13,mobile,organic,India
45076,2025-03-22 23:35:41,2076,S114497,view,750800,beauty.fragrance,Engage,3438.85,mobile,organic,India
45077,2025-03-22 23:36:00,1932,S108333,add_to_cart,752075,electronics.smartphone,Apple,25886.94,tablet,social,Brazil
45078,2025-03-22 23:36:10,2076,S114497,view,951026,electronics.audio,JBL,24295.63,mobile,organic,India
45079,2025-03-22 23:40:00,2076,S114497,add_to_cart,589618,home.kitchen,Pigeon,3937.13,mobile,organic,India
45080,2025-03-22 23:43:00,1932,S108333,checkout,752075,electronics.smartphone,Apple,25886.94,tablet,social,Brazil
45081,2025-03-22 23:43:00,2076,S114497,checkout,589618,home.kitchen,Pigeon,3937.13,mobile,organic,India
45082,2025-03-22 23:47:00,2076,S114497,purchase,589618,home.kitchen,Pigeon,3937.13,mobile,organic,India
45083,2025-03-22 23:52:00,10043,S114932,view,198006,fashion.shoes,Adidas,5124.25,tablet,direct,Brazil
45084,2025-03-22 23:54:00,10972,S116569,view,770676,fashion.womens_clothing,Forever21,5721.11,mobile,social,India
45085,2025-03-22 23:55:00,10911,S114041,view,840907,sports.fitness,Decathlon,19158.63,tablet,organic,India
45086,2025-03-22 23:58:00,11980,S104320,view,716843,beauty.fragrance,Fogg,2510.78,mobile,organic,USA
45087,2025-03-23 00:00:00,7279,S111498,view,285430,electronics.audio,JBL,5867.73,tablet,social,India
45088,2025-03-23 00:00:32,7279,S111498,view,789776,beauty.fragrance,Fogg,4771.53,tablet,social,India
45089,2025-03-23 00:17:00,9290,S112267,view,443927,electronics.audio,Sennheiser,14630.31,mobile,email,India
45090,2025-03-23 00:28:00,11997,S104806,view,837835,toys.games,Lego,13375.0,mobile,paid_search,USA
45091,2025-03-23 00:28:36,11997,S104806,view,217534,home.kitchen,Havells,25640.86,mobile,paid_search,USA
45092,2025-03-23 00:32:30,11997,S104806,view,734232,home.kitchen,Prestige,15589.06,mobile,paid_search,USA
45093,2025-03-23 00:35:00,5107,S115885,view,336091,fashion.shoes,Skechers,10843.02,mobile,direct,India
45094,2025-03-23 00:36:00,5311,S102159,view,230417,fashion.womens_clothing,Forever21,4082.12,tablet,organic,India
45095,2025-03-23 00:37:45,5107,S115885,view,494416,electronics.audio,Sony,10074.03,mobile,direct,India
45096,2025-03-23 00:40:12,5107,S115885,view,909412,electronics.smartphone,Apple,25200.34,mobile,direct,India
45097,2025-03-23 00:43:33,5107,S115885,view,665040,fashion.mens_clothing,H&M,5715.01,mobile,direct,India
45098,2025-03-23 00:45:00,5311,S102159,add_to_cart,230417,fashion.womens_clothing,Forever21,4082.12,tablet,organic,India
45099,2025-03-23 00:49:00,5107,S115885,add_to_cart,336091,fashion.shoes,Skechers,10843.02,mobile,direct,India
45100,2025-03-23 00:56:00,5107,S115885,checkout,336091,fashion.shoes,Skechers,10843.02,mobile,direct,India
45101,2025-03-23 01:00:00,1180,S114053,view,361718,fashion.mens_clothing,Adidas,3409.7,desktop,email,Germany
45102,2025-03-23 01:00:00,5107,S115885,purchase,336091,fashion.shoes,Skechers,10843.02,mobile,direct,India
45103,2025-03-23 01:10:00,9561,S101463,view,700879,fashion.shoes,Reebok,3589.6,mobile,social,India
45104,2025-03-23 01:10:44,9561,S101463,view,737037,electronics.audio,JBL,14200.47,mobile,social,India
45105,2025-03-23 01:11:14,9561,S101463,view,903319,toys.games,Hasbro,7691.8,mobile,social,India
45106,2025-03-23 01:14:00,6989,S100044,view,265701,home.furniture,Nilkamal,55238.87,mobile,paid_search,USA
45107,2025-03-23 01:14:06,9561,S101463,view,587665,home.kitchen,Havells,24555.32,mobile,social,India
45108,2025-03-23 01:16:42,6989,S100044,view,944519,electronics.smartphone,Realme,70098.91,mobile,paid_search,USA
45109,2025-03-23 01:21:00,5056,S104940,view,974066,toys.games,Funskool,1584.93,desktop,organic,USA
45110,2025-03-23 01:22:26,5056,S104940,view,405908,fashion.womens_clothing,Zara,4207.11,desktop,organic,USA
45111,2025-03-23 01:22:43,5056,S104940,view,657263,electronics.audio,JBL,11344.62,desktop,organic,USA
45112,2025-03-23 01:25:00,7865,S112907,view,550402,electronics.smartphone,Apple,46438.11,tablet,paid_search,India
45113,2025-03-23 01:25:48,7865,S112907,view,339110,electronics.audio,Sennheiser,23068.02,tablet,paid_search,India
45114,2025-03-23 01:52:00,7999,S101842,view,356053,fashion.shoes,Adidas,9214.7,mobile,paid_search,India
45115,2025-03-23 01:53:27,7999,S101842,view,280222,fashion.mens_clothing,Adidas,4895.57,mobile,paid_search,India
45116,2025-03-23 01:57:00,2056,S106411,view,895064,sports.fitness,Decathlon,3428.25,mobile,paid_search,India
45117,2025-03-23 01:57:38,2056,S106411,view,830452,toys.games,Lego,9908.0,mobile,paid_search,India
45118,2025-03-23 01:58:24,2056,S106411,view,422869,electronics.smartphone,Xiaomi,18274.62,mobile,paid_search,India
45119,2025-03-23 02:09:00,824,S117547,view,533700,fashion.mens_clothing,Adidas,6694.98,tablet,direct,Germany
45120,2025-03-23 02:14:00,526,S102010,view,806223,sports.fitness,Cosco,1229.59,mobile,referral,India
45121,2025-03-23 02:14:30,526,S102010,view,109921,home.kitchen,Prestige,29811.99,mobile,referral,India
45122,2025-03-23 02:18:56,526,S102010,view,503590,fashion.shoes,Skechers,2776.93,mobile,referral,India
45123,2025-03-23 02:20:00,526,S102010,add_to_cart,806223,sports.fitness,Cosco,1229.59,mobile,referral,India
45124,2025-03-23 02:34:00,526,S102010,checkout,806223,sports.fitness,Cosco,1229.59,mobile,referral,India
45125,2025-03-23 02:45:00,526,S102010,purchase,806223,sports.fitness,Cosco,1229.59,mobile,referral,India
45126,2025-03-23 02:45:00,11579,S103111,view,950074,fashion.shoes,Nike,9620.08,desktop,organic,USA
45127,2025-03-23 02:47:00,7069,S110981,view,834750,beauty.fragrance,Fogg,4337.43,mobile,organic,India
45128,2025-03-23 02:49:36,7069,S110981,view,146972,beauty.fragrance,Yardley,423.96,mobile,organic,India
45129,2025-03-23 02:50:30,7069,S110981,view,442027,fashion.mens_clothing,Zara,2004.25,mobile,organic,India
45130,2025-03-23 02:53:03,7069,S110981,view,533212,home.furniture,Ikea,46639.94,mobile,organic,India
45131,2025-03-23 02:54:00,7505,S103158,view,981353,electronics.smartphone,Samsung,44925.3,desktop,email,Brazil
45132,2025-03-23 02:57:00,8478,S114176,view,746879,electronics.laptop,Lenovo,147179.16,desktop,organic,USA
45133,2025-03-23 03:00:00,9706,S104415,view,803273,electronics.smartphone,Xiaomi,79077.29,desktop,social,USA
45134,2025-03-23 03:01:00,5624,S102559,view,892504,electronics.audio,JBL,12353.18,mobile,social,India
45135,2025-03-23 03:02:17,9706,S104415,view,656207,home.kitchen,Pigeon,6674.89,desktop,social,USA
45136,2025-03-23 03:03:12,5624,S102559,view,938440,fashion.womens_clothing,Zara,2168.04,mobile,social,India
45137,2025-03-23 03:03:55,5624,S102559,view,264637,beauty.fragrance,Fogg,1958.19,mobile,social,India
45138,2025-03-23 03:04:00,7070,S115766,view,777233,fashion.mens_clothing,Zara,7587.05,mobile,email,India
45139,2025-03-23 03:05:34,9706,S104415,view,396598,home.furniture,Ikea,49048.82,desktop,social,USA
45140,2025-03-23 03:05:42,5624,S102559,view,663499,home.kitchen,Pigeon,4263.8,mobile,social,India
45141,2025-03-23 03:07:00,9614,S105409,view,868076,fashion.womens_clothing,Zara,4343.51,tablet,social,Germany
45142,2025-03-23 03:08:52,9614,S105409,view,363264,electronics.smartphone,OnePlus,55242.01,tablet,social,Germany
45143,2025-03-23 03:10:00,1589,S111681,view,852853,fashion.mens_clothing,Puma,3345.29,mobile,organic,UK
45144,2025-03-23 03:10:00,2290,S115115,view,223864,home.furniture,UrbanLadder,56591.68,mobile,direct,USA
45145,2025-03-23 03:12:18,1589,S111681,view,299695,fashion.mens_clothing,Zara,6699.88,mobile,organic,UK
45146,2025-03-23 03:12:30,1589,S111681,view,559261,electronics.laptop,Asus,75668.44,mobile,organic,UK
45147,2025-03-23 03:12:54,2290,S115115,view,659254,electronics.laptop,HP,36397.3,mobile,direct,USA
45148,2025-03-23 03:13:00,11258,S101928,view,268591,beauty.skincare,Nivea,532.24,mobile,paid_search,Brazil
45149,2025-03-23 03:13:52,11258,S101928,view,649504,fashion.womens_clothing,H&M,8570.51,mobile,paid_search,Brazil
45150,2025-03-23 03:14:00,9706,S104415,add_to_cart,803273,electronics.smartphone,Xiaomi,79077.29,desktop,social,USA
45151,2025-03-23 03:14:58,1589,S111681,view,910449,electronics.laptop,Dell,74542.16,mobile,organic,UK
